352 -6,92666358455628
353 -7,10549706787166
354 -7,28516365156307
355 -7,46566382193638
356 -7,64699803715565
357 -7,82916672703563
358 -8,01217029283411
359 -8,19600910704422
360 -8,38068351318667
361 -8,566193825602
362 -8,75254032924254
363 -8,93972327946471
364 -9,12774290182094
365 -9,31659939185179
366 -9,50629291487799
367 -9,69682360579252
368 -9,88819156885265
369 -10,0803968774721
370 -10,2734395740132
371 -10,4673196695791
372 -10,6620371438059
373 -10,8575919446553
374 -11,0539839882068
375 -11,2512131584504
376 -11,4492793070792
377 -11,6481822532821
378 -11,8479217835368
379 -12,0484976514031
380 -12,2499095773158
381 -12,4521572483781
382 -12,6552403181557
383 -12,8591584064701
384 -13,0639110991928
385 -13,2694979480394
386 -13,4759184703646
387 -13,6831721489562
388 -13,8912584318307
389 -14,1001767320283
390 -14,3099264274085
391 -14,5205068604461
392 -14,7319173380273
393 -14,9441571312462
394 -15,1572254752019
395 -15,3711215687955
396 -15,5858445745277
397 -15,8013936182972
398 -16,0177677891985
399 -16,2349661393211
400 -16,452987683549
401 -16,6718313993596
402 -16,8914962266247
403 -17,1119810674106
404 -17,3332847857793
405 -17,5554062075906
406 -17,7783441203032
407 -18,0020972727786
408 -18,2266643750833
409 -18,4520440982931
410 -18,6782350742973
411 -18,9052358956038
412 -19,1330451151443
413 -19,3616612460809
414 -19,5910827616124
415 -19,8213080947822
416 -20,0523356382862
417 -20,2841637442819
418 -20,5167907241973
419 -20,7502148485417
420 -20,9844343467164
421 -21,2194474068265
422 -21,4552521754932
423 -21,6918467576673
424 -21,9292292164428
425 -22,1673975728724
426 -22,4063498057824
427 -22,6460838515899
428 -22,8865976041196
429 -23,1278889144226
430 -23,3699555905951
431 -23,6127953975986
432 -23,8564060570811
433 -24,1007852471985
434 -24,3459306024381
435 -24,591839713442
436 -24,838510126832
437 -25,0859393450358
438 -25,3341248261136
439 -25,5830639835859
440 -25,8327541862628
441 -26,083192758074
442 -26,3343769779001
443 -26,5863040794042
444 -26,8389712508665
445 -27,0923756350177
446 -27,3465143288754
447 -27,6013843835811
448 -27,8569828042378
449 -28,1133065497498
450 -28,3703525326631
451 -28,6281176190073
452 -28,8865986281387
453 -29,1457923325848
454 -29,4056954578896
455 -29,6663046824614
456 -29,9276166374206
457 -30,1896279064496
458 -30,4523350256442
459 -30,7157344833659
460 -30,9798227200958
461 -31,2445961282903
462 -31,5100510522379
463 -31,7761837879174
464 -32,042990582858
465 -32,3104676360003
466 -32,5786110975597
467 -32,8474170688904
468 -33,1168816023517
469 -33,3870007011756
470 -33,6577703193359
471 -33,9291863614193
472 -34,2012446824974
473 -34,4739410880017
474 -34,7472713335988
475 -35,0212311250681
476 -35,2958161181814
477 -35,5710219185835
478 -35,8468440816755
479 -36,1232781124991
480 -36,4003194656229
481 -36,677963545031
482 -36,9562057040128
483 -37,2350412450549
484 -37,5144654197351
485 -37,7944734286182
486 -38,0750604211533
487 -38,3562214955735
488 -38,6379516987978
489 -38,9202460263342
490 -39,2030994221854
491 -39,4865067787563
492 -39,770462936764
493 -40,0549626851487
494 -40,3400007609881
495 -40,6255718494128
496 -40,911670583525
497 -41,1982915443176
498 -41,4854292605972
499 -41,7730782089083
